89,31,30,26,31,84,94,75,92,31,87,93,62,23,3,28,21,17,19,2,93,23,20,50,6,29,82,26,88,77,73,86,38,54,24,16,80,10,7,28,5,98,22,75,85,42,18,28,68,68,6,4,24,55,68,99,32,3,35,53,20,50,11,5,68,84,11,30,30,40,40,63,88,17,57,5,84,28,61,98,60,25,21,10,25,88,79,67,47,35,26,1,27,49,32,59,39,36,29,31
37,50,89,82,77,9,58,72,60,19,50,4,16,75,23,47,94,48,64,8,28,13,33,88,92,41,58,92,21,14,12,54,45,48,48,5,41,52,63,79,60,96,32,85,79,61,82,44,64,17,85,28,15,3,49,16,7,3,16,27,84,93,8,35,89,6,13,45,24,88,8,96,16,56,40,99,83,90,20,82,18,3,38,19,71,53,8,29,37,76,20,27,94,26,80,1,65,11,19,37
89,24,29,85,5,65,98,22,67,61,9,36,42,35,86,17,11,25,7,7,76,72,51,61,30,31,4,27,57,14,20,2,94,49,6,29,26,85,35,3,44,2,93,22,25,28,29,51,36,17,89,4,93,64,5,76,18,7,18,12,79,53,39,12,61,87,88,46,20,12,9,54,20,91,15,8,29,83,41,54,100,62,81,63,14,81,36,13,73,55,29,35,3,92,8,7,89,8,87,34
83,80,63,89,11,6,66,19,96,20,16,32,43,23,74,46,87,52,95,33,94,15,6,27,22,39,95,16,37,55,81,78,1,93,77,65,96,65,49,9,43,87,16,54,3,82,81,32,56,70,56,11,31,42,48,82,66,48,72,81,77,64,48,4,13,53,71,49,87,31,16,56,97,96,49,63,85,54,62,71,23,47,35,3,55,62,48,74,16,83,11,75,8,96,17,29,87,61,84,4
11,36,64,59,18,34,48,78,54,23,32,5,30,31,1,76,25,80,65,1,8,67,84,42,17,3,47,78,82,53,85,73,66,32,72,70,94,64,35,69,89,28,34,19,75,54,52,22,48,34,49,25,66,8,34,60,76,81,30,93,99,90,93,17,41,99,3,41,2,90,47,71,49,89,31,39,59,57,84,67,3,46,57,69,4,23,88,2,45,6,13,1,99,92,77,76,60,96,11,42
3,83,27,53,95,22,45,90,41,59,19,12,88,76,94,86,23,76,51,14,85,66,88,53,61,37,9,72,94,12,33,55,86,85,83,78,19,91,83,4,59,29,70,12,33,16,7,100,19,20,70,79,3,97,49,74,76,46,6,15,25,25,86,69,6,58,90,65,68,28,80,46,68,66,44,51,95,10,74,64,30,59,32,64,81,13,42,8,30,99,70,100,20,1,89,56,79,16,88,52
56,34,82,63,48,45,85,7,74,50,63,99,6,81,49,67,32,3,23,5,29,16,99,23,89,81,14,60,94,53,95,58,31,72,15,66,30,51,52,98,12,56,4,30,85,64,1,64,42,14,29,17,78,100,26,98,87,31,83,15,1,79,4,20,68,57,73,22,46,79,3,59,95,44,83,78,73,80,64,32,32,85,71,10,64,81,1,25,57,78,74,24,2,15,50,37,97,16,9,51
42,35,20,34,90,16,33,11,20,43,82,62,81,89,37,29,85,53,54,55,13,55,69,37,42,38,45,50,96,86,86,99,81,67,35,9,80,86,9,31,64,39,21,59,69,73,43,1,14,8,30,29,99,63,50,91,14,29,88,7,84,20,87,81,94,30,47,2,59,100,25,49,38,92,88,44,45,88,76,69,9,65,38,14,73,94,56,23,43,26,22,41,5,20,67,42,46,58,49,8
97,83,43,32,54,5,38,73,5,78,40,55,97,34,14,85,97,80,97,93,8,62,52,22,34,64,86,31,11,59,76,40,30,34,75,56,54,92,29,51,89,78,87,95,43,40,5,8,55,85,24,54,89,90,82,63,48,65,18,22,33,34,2,19,59,99,100,46,61,91,52,94,47,10,17,69,70,37,36,49,93,1,68,39,56,89,59,90,47,74,16,36,43,69,100,65,96,8,64,55
70,29,44,27,29,41,64,5,94,63,75,57,1,29,53,24,97,72,5,44,56,7,91,17,70,37,54,87,86,52,52,24,43,29,97,79,60,77,20,13,93,55,80,63,6,84,69,10,62,96,84,100,29,97,82,37,1,79,40,54,15,18,92,76,84,89,90,74,12,82,63,8,34,73,7,85,22,88,64,44,53,97,15,45,76,100,6,66,51,64,59,38,18,34,45,67,81,13,8,27
30,36,76,80,95,48,92,25,16,70,69,78,37,65,91,96,41,15,59,69,52,52,42,56,56,28,88,31,19,55,99,23,13,59,86,98,26,81,73,77,18,26,51,69,46,3,37,92,25,70,53,93,32,37,52,20,78,43,61,49,79,32,2,5,61,68,73,76,74,21,36,74,74,51,62,56,72,64,19,99,25,16,96,40,48,8,59,5,15,65,13,69,18,55,8,31,64,49,18,69
77,41,6,41,65,9,63,100,37,21,9,2,41,43,49,97,18,38,40,28,94,58,99,16,71,15,82,73,45,33,58,25,51,31,3,55,93,68,30,95,34,60,12,79,52,97,93,44,41,29,46,23,67,76,83,38,69,65,23,41,80,8,71,92,80,63,56,47,13,6,47,55,90,58,80,88,44,64,73,25,59,78,28,60,19,74,25,16,32,6,92,83,40,69,31,8,25,37,71,10
74,9,20,96,96,86,41,37,53,58,89,23,41,32,77,23,71,55,77,9,87,82,63,69,84,91,82,47,70,83,36,5,39,14,93,22,79,39,26,70,40,90,12,46,56,10,5,21,85,65,62,94,91,45,28,50,52,12,45,64,80,12,25,97,74,53,51,17,58,48,45,54,43,13,80,42,27,10,13,89,77,12,5,81,4,34,88,54,39,25,28,100,23,16,63,2,14,93,92,91
95,70,18,88,69,58,83,25,18,71,96,78,36,19,86,69,8,94,22,40,15,43,84,17,39,22,26,22,25,100,85,55,73,36,59,54,55,95,43,40,52,46,57,46,39,60,86,51,99,54,82,53,90,10,14,19,19,28,48,19,63,33,30,42,94,44,45,43,97,66,10,45,94,66,8,37,16,25,51,58,43,27,25,17,51,79,2,59,3,88,55,43,6,8,74,32,5,65,35,26
50,41,25,42,10,42,83,18,24,98,71,90,9,24,10,97,6,14,24,33,66,64,88,69,51,37,52,81,29,45,98,8,78,31,32,38,83,47,11,38,60,99,48,1,57,64,27,81,58,83,64,69,52,36,16,99,89,34,64,29,52,93,83,54,55,34,96,86,43,21,74,36,100,44,1,90,46,66,8,98,71,28,18,67,69,21,32,15,39,32,31,90,18,68,71,93,41,23,87,12
96,39,68,86,10,98,36,53,77,52,45,49,8,70,54,25,52,6,94,47,12,12,13,16,94,15,34,63,49,33,68,58,81,66,41,95,19,51,5,37,10,4,92,67,53,16,61,72,62,29,35,86,75,65,3,77,8,52,68,51,62,75,41,82,40,2,64,11,60,67,32,73,80,99,13,70,57,90,54,50,27,84,61,46,33,74,45,21,53,82,34,53,69,3,85,15,59,28,2,45
68,10,97,87,93,23,74,66,14,62,82,3,44,9,44,39,41,15,88,40,77,5,13,79,12,74,69,73,11,52,33,71,82,3,11,12,41,51,90,91,46,8,88,2,56,94,47,81,5,16,63,67,46,96,54,31,86,62,44,38,66,91,63,37,64,10,46,94,49,1,25,13,28,91,31,51,50,63,62,85,73,95,14,11,70,18,33,14,45,3,53,69,51,91,33,87,93,68,84,57
64,34,20,54,89,5,44,5,10,33,7,48,23,44,15,83,99,58,45,17,17,86,63,45,66,68,3,19,92,30,56,83,74,81,25,33,57,6,62,28,38,20,81,56,96,13,75,20,38,49,47,35,17,82,70,11,66,18,48,86,3,29,78,75,74,66,12,58,36,21,36,31,44,74,77,63,26,89,99,34,21,95,18,22,23,80,16,58,76,15,97,67,81,98,79,68,9,20,65,96
72,28,18,28,38,72,74,69,59,15,83,81,28,76,89,79,73,49,53,8,32,59,84,16,53,44,92,77,4,14,86,76,67,94,65,58,99,39,26,9,15,33,90,7,1,47,23,42,16,5,63,17,37,4,90,70,32,99,52,81,28,2,25,76,80,86,44,51,60,68,43,23,87,66,62,50,69,91,57,4,10,91,79,16,48,53,6,9,92,18,76,50,84,12,75,9,6,39,89,20
83,85,82,29,91,26,9,41,2,78,50,95,82,18,87,33,21,45,2,43,3,86,82,80,9,77,4,28,88,22,13,40,63,73,64,54,80,61,54,48,1,46,91,3,87,19,34,95,96,75,85,16,45,72,77,1,64,16,77,40,28,54,47,75,67,73,46,60,9,73,98,85,45,29,45,41,87,86,54,80,52,12,52,76,44,50,9,93,26,35,61,72,60,73,56,16,45,29,60,88
83,52,68,43,76,13,99,51,50,84,75,51,24,44,17,75,100,25,56,74,97,28,42,75,57,1,8,34,73,42,37,67,48,15,83,55,17,29,21,56,86,50,77,87,27,5,38,55,19,24,22,77,74,36,95,62,45,61,2,59,55,46,21,30,84,74,43,16,66,70,82,27,21,56,1,64,10,53,82,3,79,64,85,75,25,95,71,96,80,99,39,26,47,10,90,68,53,9,90,3
77,79,77,29,99,98,9,47,8,78,65,17,50,64,81,71,69,33,64,44,62,36,20,100,2,33,50,8,56,18,47,24,97,87,21,77,54,98,67,10,78,97,65,35,40,45,37,63,20,9,79,11,64,93,16,70,37,97,62,48,60,89,10,99,39,63,10,4,42,52,49,49,98,18,76,81,64,83,35,72,25,99,9,10,10,54,27,2,82,1,46,88,81,93,25,93,65,87,54,96
87,45,70,49,49,32,16,71,8,87,29,23,35,49,70,28,43,63,41,88,75,38,65,38,77,26,45,97,3,59,94,45,23,2,41,35,78,1,40,59,81,6,19,95,19,47,7,60,81,25,60,69,87,84,12,96,15,60,73,61,23,44,18,58,5,11,57,50,49,63,23,31,83,3,93,88,17,43,66,23,76,7,46,54,26,54,89,87,72,28,34,100,5,75,46,6,51,23,1,9
76,7,51,68,15,85,96,90,90,72,92,4,9,93,2,82,95,50,3,88,51,42,91,65,69,81,33,36,47,95,31,86,25,37,60,81,20,66,7,46,96,7,69,50,80,100,14,74,62,43,99,5,42,35,85,6,68,7,87,56,100,63,90,58,49,94,74,27,42,94,78,53,23,78,12,91,43,18,58,50,44,88,9,47,24,90,1,48,77,17,63,45,40,52,58,34,42,60,76,87
43,63,25,60,24,18,70,23,85,29,49,39,35,28,9,3,25,14,80,24,60,30,25,95,1,41,31,75,5,23,21,53,27,56,40,83,6,53,84,14,67,99,15,95,54,47,66,5,12,57,44,10,20,19,41,75,4,69,48,77,2,94,5,46,18,25,49,89,48,81,49,35,21,37,30,14,35,79,79,15,56,4,51,73,72,91,35,56,95,1,80,67,63,9,25,70,100,67,70,10
57,52,35,91,88,44,99,17,14,11,76,41,10,78,67,21,74,36,63,81,27,98,91,63,9,9,90,64,5,96,43,52,34,73,40,13,66,89,48,15,96,55,79,55,7,75,42,92,92,68,98,21,33,40,21,59,96,20,11,100,76,74,96,3,65,41,41,64,51,15,25,77,99,48,6,9,4,88,25,92,89,29,78,61,94,64,42,93,30,3,64,43,20,81,66,93,80,89,47,38
82,89,75,59,9,48,96,52,55,7,62,92,62,14,24,12,67,65,68,69,86,7,70,85,84,8,85,15,16,74,30,18,14,96,60,100,81,92,58,81,75,89,95,25,4,2,29,31,66,57,84,21,3,86,4,6,91,29,7,21,28,69,84,84,61,41,16,94,87,33,17,79,75,21,70,74,94,73,7,37,16,10,31,79,7,5,57,76,75,66,84,24,73,8,53,68,89,26,60,51
79,48,44,55,14,73,55,15,77,17,10,72,47,91,30,37,46,93,33,21,80,25,55,80,57,63,76,32,65,63,3,63,31,31,14,32,90,86,15,78,36,58,8,4,9,59,37,18,91,13,6,95,19,16,8,47,78,97,21,41,49,52,23,13,24,14,85,20,44,37,90,35,58,32,24,24,13,65,77,10,22,14,85,46,51,100,19,8,26,50,97,67,64,1,19,60,32,39,58,41
59,54,100,96,48,42,99,9,18,98,49,56,57,11,1,68,21,23,66,91,86,75,43,26,6,8,61,69,3,10,33,37,72,94,11,51,75,59,56,59,53,74,17,55,62,8,26,91,32,19,56,32,50,22,44,30,68,96,36,20,99,18,66,70,50,96,82,97,98,78,3,23,63,85,100,88,99,10,88,23,91,34,12,71,58,54,33,4,71,43,40,51,97,77,76,37,91,39,16,95
26,96,36,24,76,87,14,60,100,89,97,8,40,59,58,41,97,54,37,88,53,60,71,7,96,17,33,76,43,67,97,3,81,2,80,13,72,52,46,78,51,61,42,44,41,98,46,60,56,97,61,64,71,25,24,89,81,72,54,7,41,75,18,59,13,75,88,79,15,57,48,53,66,25,39,34,92,44,57,14,89,69,52,65,62,88,29,41,77,63,85,26,43,8,37,31,37,64,41,25
